MEG4096	MEG4298	1	-	Worm	-
MEG4095	MEG612	1	-	Worm	-
MEG4093	MEG89	1	Fly	-	-
MEG4093	MEG5976	1	Fly	-	-
MEG4093	MEG4948	1	Fly	-	-
MEG4093	MEG4720	1	Fly	-	-
MEG4093	MEG4093	1	Fly	-	-
MEG409	MEG835	1	-	-	Yeast
MEG4089	MEG4888	1	Fly	-	-
MEG4089	MEG424	1	Fly	-	-
MEG4089	MEG4196	1	Fly	-	-
MEG4087	MEG953	1	Fly	-	-
MEG4087	MEG927	1	Fly	-	-
MEG4087	MEG5859	1	Fly	-	-
MEG4087	MEG554	1	Fly	-	-
MEG4080	MEG999	1	Fly	-	-
MEG4080	MEG4581	1	Fly	-	-
MEG4080	MEG4561	1	Fly	-	-
MEG4070	MEG5949	1	Fly	-	-
MEG4070	MEG5793	1	Fly	-	-
MEG4070	MEG5569	1	Fly	-	-
MEG4070	MEG5112	1	Fly	-	-
MEG4070	MEG5079	1	Fly	-	-
MEG4070	MEG4457	1	Fly	-	-
MEG407	MEG940	1	-	-	Yeast
MEG407	MEG4830	1	Fly	-	-
MEG4069	MEG7094	1	-	Worm	-
MEG4069	MEG5112	1	Fly	-	-
MEG4069	MEG444	1	Fly	-	-
MEG4069	MEG4406	1	Fly	-	-
MEG4068	MEG6217	1	Fly	-	-
MEG4068	MEG561	1	Fly	-	-
MEG4066	MEG4208	1	Fly	-	-
MEG4064	MEG7094	1	-	Worm	-
MEG4064	MEG60	1	-	Worm	-
MEG4064	MEG5827	1	-	Worm	-
MEG4064	MEG4621	1	Fly	-	-
MEG4062	MEG876	1	Fly	-	-
MEG4062	MEG5830	1	Fly	-	-
MEG4062	MEG5204	1	Fly	-	-
MEG4062	MEG5160	1	Fly	-	-
MEG4062	MEG5098	1	Fly	-	-
MEG4062	MEG5052	1	Fly	-	-
MEG4062	MEG4747	1	Fly	-	-
MEG4062	MEG4534	1	Fly	-	-
MEG4062	MEG4281	1	Fly	-	-
MEG4056	MEG988	1	-	Worm	-
MEG4055	MEG5896	1	Fly	-	-
MEG4055	MEG5764	1	Fly	-	-
MEG4051	MEG5405	1	Fly	-	-
MEG4051	MEG4905	1	Fly	-	-
MEG4051	MEG4758	1	Fly	-	-
MEG4051	MEG4406	1	Fly	-	-
MEG4049	MEG6020	1	Fly	-	-
MEG4049	MEG4457	1	Fly	-	-
MEG4047	MEG6244	1	Fly	-	-
MEG4047	MEG6241	1	Fly	-	-
MEG4047	MEG6100	1	Fly	-	-
MEG4047	MEG5945	1	Fly	-	-
MEG4047	MEG5397	1	Fly	-	-
MEG4047	MEG5335	1	Fly	-	-
MEG4047	MEG5334	1	Fly	-	-
MEG4047	MEG4492	1	Fly	-	-
MEG4046	MEG994	1	Fly	-	-
MEG4046	MEG931	1	Fly	-	-
MEG4046	MEG5570	1	Fly	-	-
MEG4046	MEG481	1	Fly	-	-
MEG4046	MEG473	1	Fly	-	-
MEG4046	MEG4137	1	Fly	-	-
MEG4046	MEG4124	1	Fly	-	-
MEG4046	MEG4088	1	Fly	-	-
MEG404	MEG99	1	-	-	Yeast
MEG404	MEG514	1	-	-	Yeast
MEG404	MEG4062	1	Fly	-	-
MEG4039	MEG681	1	Fly	-	-
MEG4039	MEG5988	1	Fly	-	-
MEG4039	MEG5862	1	Fly	-	-
MEG4039	MEG5485	1	Fly	-	-
MEG4039	MEG5399	1	Fly	-	-
MEG4039	MEG4935	1	-	Worm	-
MEG4039	MEG4732	1	Fly	-	-
MEG4039	MEG425	1	Fly	-	-
MEG4038	MEG95	1	Fly	-	-
MEG4037	MEG4586	1	Fly	-	-
MEG4031	MEG887	1	Fly	-	-
MEG4031	MEG670	1	Fly	-	-
MEG4031	MEG6253	1	Fly	-	-
MEG4031	MEG613	1	Fly	-	-
MEG4031	MEG5941	1	Fly	-	-
MEG4031	MEG5922	1	Fly	-	-
MEG4031	MEG5305	1	Fly	-	-
MEG4023	MEG958	1	Fly	-	-
MEG4023	MEG5705	1	Fly	-	-
MEG4023	MEG5434	1	Fly	-	-
MEG4023	MEG5212	1	Fly	-	-
MEG4023	MEG5103	1	Fly	-	-
MEG4023	MEG4984	1	Fly	-	-
MEG4023	MEG4906	1	Fly	-	-
MEG4023	MEG472	1	Fly	-	-
MEG4023	MEG4464	1	Fly	-	-
MEG4020	MEG6378	1	-	Worm	-
MEG4020	MEG6335	1	-	Worm	-
MEG4020	MEG6109	1	-	Worm	-
MEG4020	MEG5530	1	-	Worm	-
MEG4020	MEG5275	1	-	Worm	-
MEG4020	MEG4731	1	-	Worm	-
MEG402	MEG958	1	-	-	Yeast
MEG402	MEG402	1	-	-	Yeast
MEG4019	MEG782	1	Fly	-	-
MEG4019	MEG643	1	Fly	-	-
MEG4019	MEG4258	1	Fly	-	-
MEG4017	MEG6104	1	Fly	-	-
MEG4017	MEG5986	1	Fly	-	-
MEG4017	MEG5941	1	Fly	-	-
MEG4017	MEG575	1	Fly	-	-
MEG4017	MEG5745	1	Fly	-	-
MEG4017	MEG5702	1	Fly	-	-
MEG4017	MEG5330	1	Fly	-	-
MEG4017	MEG481	1	Fly	-	-
MEG4017	MEG4680	1	Fly	-	-
MEG4017	MEG4401	1	Fly	-	-
MEG4017	MEG439	1	Fly	-	-
MEG4016	MEG900	1	Fly	-	-
MEG4016	MEG5093	1	Fly	-	-
MEG4016	MEG4017	1	Fly	-	-
MEG4012	MEG5143	1	-	Worm	-
MEG4012	MEG5085	1	-	Worm	-
MEG4012	MEG4143	1	Fly	-	-
MEG4012	MEG4012	1	-	Worm	-
MEG4010	MEG5471	1	Fly	-	-
MEG4010	MEG5032	1	Fly	-	-
MEG401	MEG958	1	Fly	-	-
MEG401	MEG6193	1	Fly	-	-
MEG401	MEG523	1	Fly	-	-
MEG401	MEG4936	1	Fly	-	-
MEG401	MEG4711	1	Fly	-	-
MEG401	MEG4196	1	Fly	-	-
MEG4006	MEG6160	1	Fly	-	-
MEG4006	MEG5459	1	Fly	-	-
MEG4006	MEG4561	1	Fly	-	-
MEG4006	MEG4080	1	Fly	-	-
MEG400	MEG907	1	-	-	Yeast
MEG4	MEG887	1	-	-	Yeast
MEG4	MEG87	1	-	-	Yeast
MEG4	MEG747	1	-	-	Yeast
MEG4	MEG730	1	-	-	Yeast
MEG4	MEG593	1	-	-	Yeast
MEG4	MEG504	1	-	-	Yeast
MEG4	MEG498	1	-	-	Yeast
MEG4	MEG473	1	-	-	Yeast
MEG4	MEG4	1	-	-	Yeast
MEG3998	MEG5566	1	Fly	-	-
MEG3994	MEG6200	1	Fly	-	-
MEG3993	MEG5113	1	Fly	-	-
MEG3992	MEG4828	1	Fly	-	-
MEG3990	MEG851	1	Fly	-	-
MEG3990	MEG61	1	Fly	-	-
MEG3990	MEG59	1	Fly	-	-
MEG3990	MEG5024	1	Fly	-	-
MEG3990	MEG4860	1	Fly	-	-
MEG3990	MEG4842	1	Fly	-	-
MEG399	MEG939	1	-	-	Yeast
MEG399	MEG662	1	-	-	Yeast
MEG399	MEG615	1	-	-	Yeast
MEG399	MEG512	1	-	-	Yeast
MEG399	MEG492	1	-	-	Yeast
MEG399	MEG399	1	-	-	Yeast
MEG3987	MEG3990	1	Fly	-	-
MEG3982	MEG4289	1	Fly	-	-
MEG3982	MEG4117	1	Fly	-	-
MEG3982	MEG4108	1	Fly	-	-
MEG398	MEG891	1	-	-	Yeast
MEG398	MEG80	1	-	-	Yeast
MEG398	MEG651	1	-	-	Yeast
MEG398	MEG425	1	-	-	Yeast
MEG3979	MEG5976	1	Fly	-	-
MEG3977	MEG783	1	Fly	-	-
MEG3977	MEG743	1	Fly	-	-
MEG3977	MEG6295	1	Fly	-	-
MEG3977	MEG6254	1	Fly	-	-
MEG3977	MEG5991	1	Fly	-	-
MEG3977	MEG5923	1	Fly	-	-
MEG3977	MEG5790	1	Fly	-	-
MEG3977	MEG5752	1	Fly	-	-
MEG3977	MEG5557	1	Fly	-	-
MEG3977	MEG5433	1	Fly	-	-
MEG3977	MEG5355	1	Fly	-	-
MEG3977	MEG5325	1	Fly	-	-
MEG3977	MEG5123	1	Fly	-	-
MEG3977	MEG5097	1	Fly	-	-
MEG3977	MEG4948	1	Fly	-	-
MEG3977	MEG4879	1	Fly	-	-
MEG3977	MEG4851	1	Fly	-	-
MEG3977	MEG4826	1	Fly	-	-
MEG3977	MEG480	1	Fly	-	-
MEG3977	MEG477	1	Fly	-	-
MEG3977	MEG4720	1	Fly	-	-
MEG3977	MEG4632	1	Fly	-	-
MEG3977	MEG453	1	Fly	-	-
MEG3977	MEG4252	1	Fly	-	-
MEG3977	MEG4031	1	Fly	-	-
MEG3977	MEG4023	1	Fly	-	-
MEG3975	MEG6067	1	Fly	-	-
MEG3975	MEG5780	1	Fly	-	-
MEG3975	MEG4994	1	Fly	-	-
MEG3975	MEG4974	1	Fly	-	-
MEG3975	MEG4599	1	Fly	-	-
MEG3975	MEG4406	1	Fly	-	-
MEG3973	MEG5709	1	-	Worm	-
MEG3972	MEG5405	1	Fly	-	-
MEG3972	MEG5213	1	Fly	-	-
MEG3970	MEG994	1	Fly	-	-
MEG3970	MEG643	1	Fly	-	-
MEG3970	MEG497	1	Fly	-	-
MEG397	MEG983	1	-	-	Yeast
MEG397	MEG641	1	-	-	Yeast
MEG397	MEG4	1	-	-	Yeast
MEG3968	MEG6033	1	Fly	-	-
MEG3968	MEG4559	1	Fly	-	-
MEG3967	MEG616	1	-	Worm	-
MEG3966	MEG5303	1	Fly	-	-
MEG3966	MEG4093	1	Fly	-	-
MEG3965	MEG6485	1	-	Worm	-
MEG3965	MEG5811	1	Fly	-	-
MEG3963	MEG4632	1	Fly	-	-
MEG3962	MEG5859	1	Fly	-	-
MEG3962	MEG5488	1	Fly	-	-
MEG3959	MEG6104	1	Fly	-	-
MEG3956	MEG6233	1	Fly	-	-
MEG3956	MEG5334	1	Fly	-	-
MEG3956	MEG5285	1	Fly	-	-
MEG3955	MEG899	1	Fly	-	-
MEG3955	MEG5323	1	Fly	-	-
MEG3955	MEG5113	1	Fly	-	-
MEG3954	MEG5460	1	Fly	-	-
MEG3954	MEG4926	1	-	Worm	-
MEG3954	MEG4586	1	Fly	-	-
MEG3953	MEG5780	1	Fly	-	-
MEG3953	MEG550	1	Fly	-	-
MEG3950	MEG6106	1	Fly	-	-
MEG3950	MEG5564	1	Fly	-	-
MEG3950	MEG5091	1	Fly	-	-
MEG3950	MEG4620	1	Fly	-	-
MEG395	MEG838	1	-	-	Yeast
MEG395	MEG699	1	-	-	Yeast
MEG395	MEG671	1	-	-	Yeast
MEG395	MEG656	1	-	-	Yeast
MEG3947	MEG4828	1	Fly	-	-
MEG3946	MEG4828	1	Fly	-	-
MEG3944	MEG4170	1	Fly	-	-
MEG394	MEG5097	1	Fly	-	-
MEG394	MEG430	1	-	-	Yeast
MEG3937	MEG5686	1	-	Worm	-
MEG3936	MEG757	1	Fly	-	-
MEG3936	MEG652	1	Fly	-	-
MEG3936	MEG583	1	Fly	-	-
MEG3933	MEG4828	1	Fly	-	-
MEG393	MEG769	1	-	-	Yeast
MEG393	MEG5606	1	Fly	-	-
MEG3925	MEG988	1	-	Worm	-
MEG3925	MEG848	1	-	Worm	-
MEG3925	MEG808	1	-	Worm	-
MEG3925	MEG806	1	-	Worm	-
MEG3925	MEG7062	1	-	Worm	-
MEG3925	MEG680	1	-	Worm	-
MEG3925	MEG6344	1	-	Worm	-
MEG3925	MEG6252	1	-	Worm	-
MEG3925	MEG615	1	-	Worm	-
MEG3925	MEG6147	1	-	Worm	-
MEG3925	MEG6102	1	Fly	-	-
MEG3925	MEG6095	1	Fly	-	-
MEG3925	MEG5860	1	Fly	-	-
MEG3925	MEG5676	1	-	Worm	-
MEG3925	MEG521	1	Fly	-	-
MEG3925	MEG5139	1	-	Worm	-
MEG3925	MEG5112	1	-	Worm	-
MEG3925	MEG5085	1	-	Worm	-
MEG3925	MEG504	1	Fly	-	-
MEG3925	MEG4992	1	-	Worm	-
MEG3925	MEG4976	1	-	Worm	-
MEG3925	MEG4929	1	-	Worm	-
MEG3925	MEG4550	1	-	Worm	-
MEG3925	MEG4533	1	-	Worm	-
MEG3925	MEG4028	1	-	Worm	-
MEG3924	MEG7101	1	-	Worm	-
MEG3924	MEG4145	1	-	Worm	-
MEG3923	MEG60	1	Fly	-	-
MEG3923	MEG5793	1	Fly	-	-
MEG3923	MEG4404	1	Fly	-	-
MEG3923	MEG426	1	Fly	-	-
MEG3916	MEG4733	1	Fly	-	-
MEG3913	MEG5382	1	Fly	-	-
MEG391	MEG568	1	-	-	Yeast
MEG391	MEG504	1	-	-	Yeast
MEG391	MEG391	1	-	-	Yeast
MEG3906	MEG844	1	Fly	-	-
MEG3906	MEG744	1	Fly	-	-
MEG3906	MEG6291	1	Fly	-	-
MEG3906	MEG5165	1	Fly	-	-
MEG3906	MEG5150	1	Fly	-	-
MEG3906	MEG4652	1	Fly	-	-
MEG3906	MEG4132	1	Fly	-	-
MEG3905	MEG514	1	Fly	-	-
MEG3905	MEG3965	1	-	Worm	-
MEG3902	MEG6282	1	Fly	-	-
MEG3900	MEG5836	1	-	Worm	-
MEG390	MEG987	1	-	-	Yeast
MEG390	MEG866	1	-	-	Yeast
MEG390	MEG4227	1	Fly	-	-
MEG390	MEG397	1	-	-	Yeast
MEG3899	MEG5530	1	Fly	-	-
MEG3899	MEG4982	1	Fly	-	-
MEG3898	MEG5792	1	Fly	-	-
MEG3897	MEG861	1	Fly	-	-
MEG3897	MEG6107	1	Fly	-	-
MEG3897	MEG5881	1	Fly	-	-
MEG3897	MEG5778	1	Fly	-	-
MEG3897	MEG4108	1	Fly	-	-
MEG3896	MEG6026	1	Fly	-	-
MEG3896	MEG4974	1	Fly	-	-
MEG3896	MEG4047	1	Fly	-	-
MEG3892	MEG732	1	Fly	-	-
MEG3892	MEG6242	1	Fly	-	-
MEG3892	MEG5944	1	Fly	-	-
MEG3892	MEG5903	1	Fly	-	-
MEG3892	MEG4994	1	Fly	-	-
MEG3892	MEG4533	1	Fly	-	-
MEG3892	MEG4404	1	Fly	-	-
MEG3891	MEG5350	1	Fly	-	-
MEG3891	MEG4903	1	Fly	-	-
MEG389	MEG924	1	-	-	Yeast
MEG389	MEG389	1	-	-	Yeast
MEG3888	MEG5190	1	-	Worm	-
MEG3887	MEG5112	1	Fly	-	-
MEG3887	MEG5090	1	Fly	-	-
MEG3884	MEG799	1	Fly	-	-
MEG3884	MEG498	1	Fly	-	-
MEG3884	MEG4662	1	Fly	-	-
MEG3882	MEG4686	1	Fly	-	-
MEG3881	MEG6405	1	-	Worm	-
MEG388	MEG398	1	-	-	Yeast
MEG388	MEG388	1	-	-	Yeast
MEG3878	MEG4978	1	Fly	-	-
MEG3876	MEG893	1	Fly	-	-
MEG3876	MEG799	1	Fly	-	-
MEG3876	MEG60	1	Fly	-	-
MEG3876	MEG5434	1	Fly	-	-
MEG3876	MEG5246	1	Fly	-	-
MEG3876	MEG5183	1	Fly	-	-
MEG3876	MEG4720	1	Fly	-	-
MEG3876	MEG4268	1	Fly	-	-
MEG3876	MEG4064	1	-	Worm	-
MEG3876	MEG4037	1	Fly	-	-
MEG3876	MEG3956	1	Fly	-	-
MEG3873	MEG5057	1	Fly	-	-
MEG3873	MEG4348	1	Fly	-	-
MEG3871	MEG5045	1	Fly	-	-
MEG3871	MEG4680	1	Fly	-	-
MEG3871	MEG3871	1	Fly	-	-
MEG387	MEG5090	1	Fly	-	-
MEG387	MEG4632	1	Fly	-	-
MEG387	MEG46	1	-	-	Yeast
MEG3868	MEG5118	1	Fly	-	-
MEG3865	MEG839	1	Fly	-	-
MEG3865	MEG783	1	Fly	-	-
MEG3865	MEG5858	1	Fly	-	-
MEG3865	MEG5483	1	Fly	-	-
MEG3865	MEG5438	1	Fly	-	-
MEG3865	MEG5383	1	Fly	-	-
MEG3865	MEG5275	1	Fly	-	-
MEG3865	MEG5023	1	Fly	-	-
MEG3865	MEG4844	1	Fly	-	-
MEG3865	MEG4720	1	Fly	-	-
MEG3865	MEG4629	1	Fly	-	-
MEG3865	MEG4037	1	Fly	-	-
MEG3865	MEG4017	1	Fly	-	-
MEG3863	MEG5150	1	Fly	-	-
MEG3860	MEG84	1	Fly	-	-
MEG3859	MEG838	1	Fly	-	-
MEG3859	MEG752	1	Fly	-	-
MEG3859	MEG3859	1	Fly	-	-
MEG3858	MEG60	1	-	Worm	-
MEG3858	MEG4145	1	-	Worm	-
MEG3853	MEG523	1	Fly	-	-
MEG3851	MEG7101	1	-	Worm	-
MEG385	MEG727	1	-	-	Yeast
MEG385	MEG504	1	-	-	Yeast
MEG385	MEG461	1	-	-	Yeast
MEG385	MEG385	1	-	-	Yeast
MEG3847	MEG5447	1	Fly	-	-
MEG3846	MEG6055	1	Fly	-	-
MEG3846	MEG5690	1	Fly	-	-
MEG3846	MEG4315	1	Fly	-	-
MEG3846	MEG3846	1	Fly	-	-
MEG3843	MEG4670	1	Fly	-	-
MEG3843	MEG4483	1	-	Worm	-
MEG3841	MEG5293	1	Fly	-	-
MEG3841	MEG3990	1	Fly	-	-
MEG384	MEG60	1	-	Worm	-
MEG384	MEG504	1	-	-	Yeast
MEG384	MEG4017	1	Fly	-	-
MEG3839	MEG5965	1	-	Worm	-
MEG3838	MEG880	1	-	Worm	-
MEG3838	MEG5982	1	Fly	-	-
MEG3838	MEG5317	1	Fly	-	-
MEG3838	MEG5253	1	Fly	-	-
MEG3834	MEG5112	1	Fly	-	-
MEG3831	MEG5186	1	-	Worm	-
MEG3830	MEG5965	1	-	Worm	-
MEG3830	MEG5236	1	-	Worm	-
MEG3830	MEG4020	1	-	Worm	-
MEG3821	MEG5797	1	Fly	-	-
MEG3820	MEG5832	1	Fly	-	-
MEG3820	MEG5823	1	Fly	-	-
MEG3820	MEG55	1	Fly	-	-
MEG3820	MEG5123	1	Fly	-	-
MEG3820	MEG5025	1	Fly	-	-
MEG3820	MEG4221	1	Fly	-	-
MEG3820	MEG4113	1	Fly	-	-
MEG3820	MEG3989	1	Fly	-	-
MEG382	MEG490	1	Fly	-	-
MEG3819	MEG6282	1	Fly	-	-
MEG3819	MEG6018	1	Fly	-	-
MEG3819	MEG5838	1	Fly	-	-
MEG3819	MEG4879	1	Fly	-	-
MEG3819	MEG4569	1	Fly	-	-
MEG3819	MEG4534	1	Fly	-	-
MEG3819	MEG4434	1	Fly	-	-
MEG3819	MEG4151	1	Fly	-	-
MEG3819	MEG3880	1	Fly	-	-
MEG3814	MEG444	1	Fly	-	-
MEG3813	MEG870	1	Fly	-	-
MEG3813	MEG84	1	Fly	-	-
MEG3813	MEG5085	1	Fly	-	-
MEG3813	MEG4561	1	Fly	-	-
MEG3813	MEG4531	1	Fly	-	-
MEG381	MEG990	1	-	-	Yeast
MEG381	MEG976	1	-	-	Yeast
MEG381	MEG81	1	-	Worm	-
MEG381	MEG5891	1	Fly	-	-
MEG381	MEG5752	1	Fly	-	-
MEG381	MEG5405	1	-	Worm	-
MEG381	MEG504	1	-	Worm	-
MEG381	MEG4089	1	Fly	-	-
MEG3806	MEG59	1	Fly	-	-
MEG3806	MEG5259	1	Fly	-	-
MEG3806	MEG490	1	Fly	-	-
MEG3804	MEG4151	1	Fly	-	-
MEG3803	MEG4936	1	Fly	-	-
MEG3803	MEG4013	1	Fly	-	-
MEG3800	MEG6043	1	Fly	-	-
MEG380	MEG640	1	-	-	Yeast
MEG380	MEG456	1	-	-	Yeast
MEG380	MEG380	1	-	-	Yeast
MEG38	MEG746	1	-	-	Yeast
MEG38	MEG591	1	-	-	Yeast
MEG3795	MEG3865	1	Fly	-	-
MEG3792	MEG6199	1	Fly	-	-
MEG3792	MEG496	1	Fly	-	-
MEG379	MEG932	1	-	-	Yeast
MEG379	MEG656	1	-	-	Yeast
MEG379	MEG623	1	-	-	Yeast
MEG379	MEG620	1	-	-	Yeast
MEG379	MEG402	1	-	-	Yeast
MEG3785	MEG5579	1	Fly	-	-
MEG3781	MEG504	1	Fly	-	-
MEG378	MEG906	1	-	-	Yeast
MEG378	MEG73	1	-	-	Yeast
MEG378	MEG68	1	-	-	Yeast
MEG378	MEG654	1	-	-	Yeast
MEG378	MEG629	1	-	-	Yeast
MEG378	MEG613	1	-	-	Yeast
MEG378	MEG504	1	-	-	Yeast
MEG378	MEG498	1	-	-	Yeast
MEG378	MEG490	1	-	-	Yeast
MEG378	MEG4842	1	Fly	-	-
MEG378	MEG481	1	-	-	Yeast
MEG378	MEG4794	1	Fly	-	-
MEG378	MEG4483	1	-	Worm	-
MEG378	MEG415	1	-	-	Yeast
MEG378	MEG378	1	-	-	Yeast
MEG3779	MEG656	1	-	-	Yeast
MEG3779	MEG631	1	-	-	Yeast
MEG3779	MEG6176	1	Fly	-	-
MEG3779	MEG4656	1	Fly	-	-
MEG3779	MEG379	1	-	-	Yeast
MEG3779	MEG3779	1	-	-	Yeast
MEG3778	MEG4827	1	Fly	-	-
MEG3773	MEG6633	1	-	Worm	-
MEG3773	MEG5770	1	-	Worm	-
MEG3773	MEG5659	1	Fly	-	-
MEG3773	MEG5615	1	Fly	-	-
MEG3773	MEG5568	1	Fly	-	-
MEG3773	MEG5438	1	Fly	-	-
MEG3773	MEG5269	1	Fly	-	-
MEG3773	MEG4837	1	Fly	-	-
MEG3773	MEG476	1	-	Worm	-
MEG3773	MEG4406	1	Fly	-	-
MEG3773	MEG3925	1	-	Worm	-
MEG3771	MEG5564	1	Fly	-	-
MEG3771	MEG5430	1	Fly	-	-
MEG3771	MEG5116	1	Fly	-	-
MEG3771	MEG501	1	Fly	-	-
MEG3771	MEG4756	1	Fly	-	-
MEG3771	MEG4670	1	Fly	-	-
MEG3771	MEG4457	1	Fly	-	-
MEG3771	MEG4317	1	Fly	-	-
MEG3771	MEG43	1	Fly	-	-
MEG3771	MEG4261	1	Fly	-	-
MEG3770	MEG928	1	Fly	-	-
MEG3770	MEG5708	1	-	Worm	-
MEG3770	MEG3925	1	-	Worm	-
MEG377	MEG986	1	-	-	Yeast
MEG377	MEG904	1	-	-	Yeast
MEG377	MEG821	1	-	-	Yeast
MEG377	MEG638	1	-	-	Yeast
MEG377	MEG53	1	-	-	Yeast
MEG377	MEG4794	1	Fly	-	-
MEG377	MEG4514	1	Fly	-	-
MEG377	MEG3922	1	Fly	-	-
MEG377	MEG377	1	-	-	Yeast
MEG3769	MEG5976	1	Fly	-	-
MEG3769	MEG5651	1	Fly	-	-
MEG3769	MEG5613	1	Fly	-	-
MEG3769	MEG5380	1	Fly	-	-
MEG3769	MEG5377	1	Fly	-	-
MEG3769	MEG5254	1	Fly	-	-
MEG3769	MEG5041	1	-	Worm	-
MEG3769	MEG4948	1	Fly	-	-
MEG3769	MEG4826	1	Fly	-	-
MEG3769	MEG4557	1	Fly	-	-
MEG3769	MEG4514	1	Fly	-	-
MEG3769	MEG4190	1	Fly	-	-
MEG3769	MEG4124	1	Fly	-	-
MEG3769	MEG41	1	Fly	-	-
MEG3769	MEG4089	1	Fly	-	-
MEG3767	MEG6854	1	-	Worm	-
MEG3767	MEG4192	1	-	Worm	-
MEG3767	MEG414	1	Fly	-	-
MEG3764	MEG864	1	Fly	-	-
MEG3764	MEG6233	1	Fly	-	-
MEG3764	MEG6104	1	Fly	-	-
MEG3764	MEG4213	1	Fly	-	-
MEG3764	MEG3865	1	Fly	-	-
MEG3762	MEG5459	1	Fly	-	-
MEG3760	MEG834	1	Fly	-	-
MEG3760	MEG733	1	Fly	-	-
MEG3760	MEG4436	1	Fly	-	-
MEG3759	MEG4680	1	Fly	-	-
MEG3759	MEG4668	1	Fly	-	-
MEG3756	MEG5730	1	Fly	-	-
MEG375	MEG958	1	-	-	Yeast
MEG375	MEG887	1	-	-	Yeast
MEG375	MEG397	1	-	-	Yeast
MEG375	MEG375	1	-	-	Yeast
MEG3749	MEG4578	1	Fly	-	-
MEG3749	MEG4561	1	Fly	-	-
MEG3749	MEG4006	1	Fly	-	-
MEG3747	MEG5175	1	Fly	-	-
MEG3747	MEG3747	1	Fly	-	-
MEG3746	MEG5079	1	-	Worm	-
MEG3746	MEG4543	1	-	Worm	-
MEG3740	MEG5293	1	Fly	-	-
MEG3731	MEG5150	1	Fly	-	-
MEG3728	MEG4827	1	Fly	-	-
MEG3727	MEG439	1	Fly	-	-
MEG3723	MEG5257	1	-	Worm	-
MEG3723	MEG4837	1	Fly	-	-
MEG3721	MEG5568	1	Fly	-	-
MEG3721	MEG5563	1	Fly	-	-
MEG3721	MEG5040	1	Fly	-	-
MEG3721	MEG4984	1	Fly	-	-
MEG3720	MEG6254	1	Fly	-	-
MEG3720	MEG5896	1	Fly	-	-
MEG3720	MEG5887	1	Fly	-	-
MEG3720	MEG568	1	Fly	-	-
MEG3720	MEG5569	1	Fly	-	-
MEG3720	MEG4338	1	Fly	-	-
MEG3720	MEG4093	1	-	Worm	-
MEG372	MEG833	1	-	-	Yeast
MEG372	MEG6012	1	Fly	-	-
MEG372	MEG43	1	-	-	Yeast
MEG372	MEG3977	1	Fly	-	-
MEG372	MEG372	1	-	-	Yeast
MEG3719	MEG5982	1	Fly	-	-
MEG3719	MEG5902	1	Fly	-	-
MEG3719	MEG5690	1	Fly	-	-
MEG3719	MEG5564	1	Fly	-	-
MEG3719	MEG5483	1	Fly	-	-
MEG3719	MEG5360	1	Fly	-	-
MEG3719	MEG5215	1	Fly	-	-
MEG3719	MEG4621	1	Fly	-	-
MEG3719	MEG4457	1	Fly	-	-
MEG3719	MEG4137	1	Fly	-	-
MEG3719	MEG4064	1	-	Worm	-
MEG3715	MEG5904	1	Fly	-	-
MEG3715	MEG5790	1	Fly	-	-
MEG3715	MEG5564	1	Fly	-	-
MEG3715	MEG5430	1	Fly	-	-
MEG3715	MEG4670	1	Fly	-	-
MEG3715	MEG4591	1	Fly	-	-
MEG3715	MEG4261	1	Fly	-	-
MEG3715	MEG4254	1	Fly	-	-
MEG3715	MEG3771	1	Fly	-	-
MEG3715	MEG3721	1	Fly	-	-
MEG3714	MEG77	1	Fly	-	-
MEG3714	MEG676	1	Fly	-	-
MEG3714	MEG5666	1	Fly	-	-
MEG3714	MEG5004	1	Fly	-	-
MEG3714	MEG3823	1	Fly	-	-
MEG3714	MEG381	1	Fly	-	-
MEG3713	MEG4287	1	Fly	-	-
MEG3713	MEG4176	1	Fly	-	-
MEG3713	MEG4123	1	Fly	-	-
MEG371	MEG611	1	-	-	Yeast
MEG3705	MEG49	1	Fly	-	-
MEG3704	MEG6070	1	Fly	-	-
MEG3704	MEG5941	1	Fly	-	-
MEG3704	MEG4944	1	Fly	-	-
MEG3704	MEG4818	1	Fly	-	-
MEG3704	MEG4599	1	Fly	-	-
MEG3704	MEG3764	1	Fly	-	-
MEG3701	MEG5112	1	Fly	-	-
MEG3700	MEG629	1	Fly	-	-
MEG3700	MEG43	1	Fly	-	-
MEG37	MEG37	1	-	-	Yeast
MEG3699	MEG60	1	-	Worm	-
MEG3699	MEG5879	1	-	Worm	-
MEG3699	MEG4871	1	Fly	-	-
MEG3699	MEG4780	1	-	Worm	-
MEG3699	MEG4092	1	-	Worm	-
MEG3698	MEG4999	1	Fly	-	-
MEG3698	MEG3916	1	Fly	-	-
MEG3697	MEG5667	1	Fly	-	-
MEG3696	MEG60	1	-	Worm	-
MEG3696	MEG5042	1	-	Worm	-
MEG3695	MEG752	1	Fly	-	-
MEG3695	MEG6117	1	Fly	-	-
MEG3695	MEG521	1	Fly	-	-
MEG3695	MEG5192	1	Fly	-	-
MEG3695	MEG4680	1	Fly	-	-
MEG3695	MEG4574	1	Fly	-	-
MEG3695	MEG4420	1	Fly	-	-
MEG3695	MEG3813	1	Fly	-	-
MEG3695	MEG3798	1	Fly	-	-
MEG3694	MEG4632	1	Fly	-	-
